remind me to pick up bread	reminder/set_reminder
what alarms do i have set next week?	alarm/show_alarms
remind me to get milk tomorrow	reminder/set_reminder
is there any chance of snow in this weeks weather forecast	weather/find
remind me to pick up flowers for my parent's anniversary	reminder/set_reminder
do i need gloves today?	weather/find
could the roads be icy this morning	weather/find
set an alarm for 7am on tuesdays.	alarm/set_alarm
is there cloud cover today	weather/find
do i have any reminders for tomorrow?	reminder/show_reminders
what is the current conditions	weather/find
show me my reminders for today	reminder/show_reminders
set alarm titled potty training for every 45 minutes.	alarm/set_alarm
remove my reminder to buy bananas at gas station.	reminder/cancel_reminder
please set alarm	alarm/set_alarm
cancel reminders for tomorrow.	reminder/cancel_reminder
cancel all saturday alarms	alarm/cancel_alarm
set an alarm for 1 pm	alarm/set_alarm
what's the weather like in austin tx. today	weather/find
do i have any alarms set right now	alarm/show_alarms
what is the record high and low for today?	weather/find
what will the temperature be at 1 p.m	weather/find
how hot is it suppose to be today?	weather/find
delete my reminder to go to the grocery store tomorrow	reminder/cancel_reminder
alarms must go off exactly at 3 pm before dismissal	alarm/set_alarm
remind me to pick up cece on thursday	reminder/set_reminder
tell me what reminders are set	reminder/show_reminders
set an alarm for 2 1/2 hours from now	alarm/set_alarm
what is the weather like in colorado this time of year	weather/find
set recurring work alarm for monday through friday at 9:00am	alarm/set_alarm
remind me to cancel my doctor appointment next tuesday	reminder/set_reminder
what will be the temperature of new york city tomorrow?	weather/find
show me my alarms for today	alarm/show_alarms
cancel 7:00 am alarm	alarm/cancel_alarm
show my alarm times for the week	alarm/show_alarms
do i need a coat today?	weather/find
will it be below 49 degree celsius for sao paulo today	weather/find
weather on monday?	weather/find
is it around 87 degrees f near seattle today	weather/find
how cloudy is it	weather/find
is it cloudy in ohio today?	weather/find
how cold is it right now	weather/find
remind me to send flowers to my mom next mothers day	reminder/set_reminder
what time will the alarm go off at school	alarm/show_alarms
remind me in 10 minutes to check on the cookies	reminder/set_reminder
set an alarm for tomorrow at 10am	alarm/set_alarm
set an alarm for 3 hours from now	alarm/set_alarm
shut off alarm now	alarm/cancel_alarm
do i need to take an umbrella with me today?	weather/find
will it be above 72 in degree c for madrid tonight	weather/find
temperature here tonight f	weather/find
show me all my reminders for tomorrow	reminder/show_reminders
set alarm in one hour	alarm/set_alarm
what is the weather tomorrow?	weather/find
what is the heat index for today	weather/find
time left on alarm?	alarm/time_left_on_alarm
repeat alarm everyday this month	alarm/set_alarm
cancel off of my alarms	alarm/cancel_alarm
turn on alarm for 7:00am tuesday.	alarm/set_alarm
how much snow will fall this week? 	weather/find
any chance of tornados tomorrow?	weather/find
will we get rain this week	weather/find
remind me to call amy 500 pm	reminder/set_reminder
what is the temperature going to be tomorrow?	weather/find
is it going to be above 53 in degree fahrenheit in paris tomorrow	weather/find
the reminder for going to the gym on the 7th delete that	reminder/cancel_reminder
what time is the last alarm going to be	alarm/show_alarms
what's the weather like now?	weather/find
remind me 24 hours before my anniversary	reminder/set_reminder
set an alarm for 10pm.	alarm/set_alarm
set my alarm to go off in 26 minutes	alarm/set_alarm
tell me the weather for new york	weather/find
remind me to check my emails when i get home.	reminder/set_reminder
are we expecting sever weather this week?	weather/find
do i need suv cream?	weather/find
set another alarm for 25 minutes	alarm/set_alarm
chances of snow today	weather/find
set an alarm for 1 pm on thursday.	alarm/set_alarm
temperature this weekend here c	weather/find
please delete today's reminders	reminder/cancel_reminder
remind me in a week to call mom back	reminder/set_reminder
remind me to buy meat at the grocery store tonight	reminder/set_reminder
is there a heatwave in texas?	weather/find
remind me to go to the mall tomorrow	reminder/set_reminder
shut the alarm	alarm/cancel_alarm
remind me to pick up my prescription tonight	reminder/set_reminder
cancell all reminders.	reminder/cancel_reminder
will it get chilly tonight?	weather/find
what is the chance of snow?	weather/find
what's the weather gonna be like in huntsville next weekend	weather/find
how cold will it be overnight	weather/find
set an alarm set to be out of the house for work at 8:15am monday through friday	alarm/set_alarm
can you please set alarm every 5 mins for next 20 mins	alarm/set_alarm
set an alarm for school drop off	alarm/set_alarm
will i need sunglasses today?	weather/find
set an alarm for june of 2034	alarm/set_alarm
turn off all of my alarms	alarm/cancel_alarm
cancel all alarms for tomorrow.	alarm/cancel_alarm
set an alarm for every hour for 4 hours.	alarm/set_alarm
cancel grocery reminder	reminder/cancel_reminder
how much time is left on the 30 minute alarm?	alarm/time_left_on_alarm
cancel 60 second alarm	alarm/cancel_alarm
how hot is it next week in mumbai celcius	weather/find
reminder me about my game	reminder/set_reminder
remind me of my dr appt next monday	reminder/set_reminder
remind me to get my oil changed on friday at 4pm	reminder/set_reminder
when is snow expected next	weather/find
is there sun today	weather/find
bot, please set my nap alarm for the next 2 hours	alarm/set_alarm
do i need a jacket?	weather/find
are we expecting sunshine this weekend	weather/find
weather report in london	weather/find
what time is my next alarm?	alarm/show_alarms
set alarm for 7 am monday	alarm/set_alarm
what's the temperature today out in the rockaways?	weather/find
will it be raining at 5 p.m. today?	weather/find
what's the weather like in london right now	weather/find
set an alarm every 5 minutes for 30 minutes	alarm/set_alarm
show me my alarms for this week.	alarm/show_alarms
remind me of my alarm in 2 hours	reminder/set_reminder
remind me to pickup birthday cake tuesday	reminder/set_reminder
set an alarm for a half hour from now	alarm/set_alarm
how many minutes are left on alarm	alarm/time_left_on_alarm
remind me to knead dough in 11 hours.	reminder/set_reminder
what is the lowest temperature for today?	weather/find
what is the current weather forecast?	weather/find
how much time until next alarm?	alarm/time_left_on_alarm
delete my 6 a.m. alarm for tomorrow.	alarm/cancel_alarm
please remind me what time the movie starts tomorrow	reminder/set_reminder
what is the temp	weather/find
remind me of my mother-in-law's birthday	reminder/set_reminder
what's the weather like in reno?	weather/find
set reminder to call doctor tomorrow	reminder/set_reminder
wind speed right now	weather/find
how cold is tomorrow?	weather/find
set an alarm for 7 tomorrow.	alarm/set_alarm
what is the temperature outside right now?	weather/find
what is the temperature for tonight at 9:30	weather/find
remind me to set a reminder to be reminded	reminder/set_reminder
cancel reminder for school meeting	reminder/cancel_reminder
set  sunday alarm for 6pm	alarm/set_alarm
is there a heat advisory going on for today?	weather/find
how bad is the rain?	weather/find
what's the high for neosho today?	weather/find
shut off alarm only for friday	alarm/cancel_alarm
remind me to pay rent on the 31st in the evening	reminder/set_reminder
what is the temperature going to be tommorrow?	weather/find
how long will the tornado warning last in oklahoma 	weather/find
is there a hurricane developing?	weather/find
set an alarm for 7:30 am on all weekdays	alarm/set_alarm
remind me to call mom.	reminder/set_reminder
set an alarm for 7pm everyday.	alarm/set_alarm
cancel friday's morning alarm	alarm/cancel_alarm
remind me of my dentist's appointment today at 4 pm	reminder/set_reminder
set alarm to leave for school by 8am	alarm/set_alarm
remind me to finish assignment by 10pm and turn in online	reminder/set_reminder
cancel reminder about meeting tomorrow.	reminder/cancel_reminder
set an alarm for 7:36.	alarm/set_alarm
what will the weather be in ontario next week?	weather/find
show all of my alarms.	alarm/show_alarms
tell me the weather. 	weather/find
remind me to call out at 5 a.a tomorrow	reminder/set_reminder
remind me to go to school in two hours	reminder/set_reminder
how cold is it going to be in chicago today	weather/find
what are all my alarms	alarm/show_alarms
set alarm for 2 pm saturday	alarm/set_alarm
set an alarm for 6:30pm	alarm/set_alarm
what is the forecast for the week?	weather/find
set alarm every minute for five minutes	alarm/set_alarm
is next week good to cruise to the bahamas?	weather/find
set a reminder to pick up beer from the shop after work today	reminder/set_reminder
remove all alarms.	alarm/cancel_alarm
can you give me the weather?	weather/find
what time will it get hot tomorrow?	weather/find
weather for current location	weather/find
what is the temperature high today?	weather/find
alarm for 10 minutes	alarm/set_alarm
what is the weather locally	weather/find
remind me to pick up patrick from school tomorrow.	reminder/set_reminder
set a reminder to go to the doctor on monday at 2pm.	reminder/set_reminder
pause alarm every 15 minutes	alarm/snooze_alarm
what will the weather be like around 7pm	weather/find
will the weather be nice at the beach today	weather/find
delete my morning alarm.	alarm/cancel_alarm
remind me to send birthday greetings	reminder/set_reminder
remind me to get more diapers at the store tomorrow	reminder/set_reminder
is it snowing in green bay?	weather/find
how is the weather in chicago?	weather/find
how does the weather look for this afternoon	weather/find
read all of my reminders for today.	reminder/show_reminders
please cancel my reminder to go grocery shopping tonight	reminder/cancel_reminder
remind me to call my husband back after work.	reminder/set_reminder
